x_mm,y_mm,z_mm
0.43,82.82,43.14
0.43,82.74,43.15
0.43,82.66,43.16
0.43,82.58,43.17
0.43,82.51,43.18
0.43,82.43,43.19
0.43,82.35,43.2
0.43,82.27,43.21
0.43,82.19,43.22
0.43,82.11,43.23
0.43,82.03,43.24
0.43,81.95,43.25
0.43,81.87,43.26
0.43,81.79,43.26
0.43,81.71,43.27
0.43,81.63,43.28
0.43,81.55,43.29
0.43,81.47,43.29
0.43,81.39,43.3
0.43,81.31,43.3
0.43,81.23,43.31
0.44,81.15,43.32
0.44,81.06,43.32
0.44,80.98,43.33
0.44,80.9,43.33
0.44,80.82,43.33
0.44,80.74,43.34
0.44,80.66,43.34
0.44,80.57,43.34
0.44,80.49,43.35
0.44,80.41,43.35
0.44,80.33,43.35
0.44,80.25,43.36
0.44,80.16,43.36
0.44,80.08,43.36
0.44,80.0,43.35
0.45,90.4,35.0
0.45,90.4,35.08
0.45,90.4,35.17
0.45,90.4,35.25
0.45,90.4,35.34
0.45,90.4,35.42
0.45,90.4,35.51
0.45,90.4,35.59
0.45,90.4,35.68
0.45,90.4,35.76
0.45,90.4,35.84
0.45,90.4,35.93
0.45,90.4,36.01
0.45,90.39,36.1
0.45,90.39,36.18
0.45,90.39,36.27
0.45,90.39,36.35
0.45,90.39,36.44
0.45,90.38,36.52
0.45,90.38,36.6
0.45,90.37,36.69
0.45,90.37,36.77
0.45,90.37,36.85
0.45,90.36,36.94
0.45,90.36,37.02
0.45,90.35,37.11
0.45,90.35,37.19
0.45,90.34,37.27
0.45,90.34,37.36
0.45,90.33,37.44
0.45,90.33,37.53
0.45,90.32,37.61
0.45,90.32,37.69
0.45,90.31,37.78
0.45,90.3,37.86
0.45,90.3,37.94
0.45,90.29,38.03
0.45,90.28,38.11
0.45,90.28,38.19
0.45,90.27,38.28
0.45,90.26,38.36
0.45,90.26,38.44
0.45,90.25,38.52
0.45,90.24,38.61
0.45,90.23,38.69
0.45,90.23,38.77
0.45,90.22,38.86
0.45,90.21,38.94
0.45,90.2,39.02
0.45,90.19,39.1
0.45,90.18,39.19
0.45,90.17,39.27
0.45,90.16,39.35
0.45,90.15,39.43
0.45,90.14,39.52
0.45,90.13,39.6
0.45,90.11,39.68
0.45,90.1,39.77
0.45,90.09,39.85
0.45,90.08,39.93
0.45,90.07,40.02
0.45,90.05,40.1
0.45,90.04,40.19
0.45,90.03,40.27
0.45,90.02,40.36
0.45,90.0,40.44
0.45,89.98,40.52
0.45,89.97,40.61
0.45,89.95,40.7
0.45,89.93,40.78
0.45,89.92,40.87
0.45,89.9,40.96
0.45,89.88,41.04
0.45,89.85,41.12
0.45,89.83,41.21
0.45,89.81,41.3
0.45,89.79,41.39
0.46,89.77,41.48
0.46,89.75,41.56
0.46,89.71,41.64
0.46,89.68,41.73
0.46,89.66,41.81
0.46,89.63,41.9
0.46,89.61,41.99
0.46,89.58,42.08
0.47,89.54,42.16
0.47,89.51,42.24
0.47,89.47,42.32
0.47,89.44,42.41
0.47,89.4,42.49
0.47,89.36,42.57
0.47,89.33,42.65
0.48,89.29,42.73
0.48,89.25,42.81
0.48,89.21,42.89
0.48,89.16,42.96
0.48,89.11,43.04
0.48,89.06,43.1
0.48,88.99,43.16
0.48,88.91,43.21
0.48,88.83,43.26
0.48,88.76,43.3
0.48,88.68,43.35
0.48,88.61,43.39
0.48,88.53,43.43
0.48,88.44,43.47
0.48,88.36,43.51
0.48,88.28,43.54
0.48,88.2,43.58
0.48,88.12,43.62
0.48,88.04,43.65
0.48,87.96,43.68
0.48,87.88,43.71
0.48,87.79,43.74
0.48,87.71,43.77
0.48,87.63,43.8
0.48,87.55,43.83
0.48,87.46,43.86
0.49,87.38,43.89
0.49,87.3,43.91
0.49,87.21,43.94
0.49,87.13,43.96
0.49,87.05,43.99
0.49,86.97,44.01
0.49,86.88,44.04
0.49,86.8,44.06
0.49,86.72,44.08
0.49,86.63,44.11
0.49,86.55,44.13
0.49,86.46,44.15
0.49,86.38,44.17
0.49,86.3,44.19
0.49,86.21,44.21
0.49,86.13,44.24
0.49,86.04,44.26
0.49,85.96,44.28
0.5,85.87,44.3
0.5,85.78,44.32
0.5,85.7,44.34
0.5,85.61,44.36
0.5,85.53,44.37
0.5,85.44,44.39
0.5,85.35,44.41
0.5,85.27,44.43
0.5,85.18,44.45
0.5,85.09,44.47
0.5,85.0,44.48
0.5,84.92,44.5
0.5,84.83,44.52
0.5,84.74,44.54
0.5,84.65,44.55
0.51,84.56,44.57
0.51,84.47,44.59
0.51,84.38,44.6
0.51,84.29,44.62
0.51,84.21,44.64
0.51,84.11,44.65
0.51,84.02,44.67
0.51,83.93,44.68
0.51,83.84,44.7
0.51,83.75,44.71
0.51,83.66,44.73
0.51,83.57,44.74
0.51,83.47,44.76
0.51,83.38,44.77
0.51,83.29,44.78
0.51,83.19,44.8
0.52,83.1,44.81
0.52,83.01,44.82
0.52,82.91,44.83
0.52,82.82,44.84
0.52,82.72,44.86
0.52,82.63,44.87
0.52,82.53,44.88
0.52,82.44,44.89
0.52,82.34,44.9
0.52,82.25,44.91
0.52,82.15,44.92
0.52,82.05,44.93
0.52,81.96,44.93
0.52,81.86,44.94
0.52,81.76,44.95
0.52,81.67,44.96
0.52,81.57,44.97
0.52,81.47,44.97
0.52,81.38,44.98
0.52,81.28,44.98
0.52,81.18,44.99
0.52,81.08,45.0
0.52,80.98,45.0
0.52,80.88,45.0
0.52,80.79,45.01
0.52,80.69,45.01
0.52,80.59,45.02
0.52,80.49,45.02
0.52,80.39,45.02
0.52,80.3,45.03
0.52,80.2,45.03
0.52,80.1,45.03
0.52,80.0,45.03
0.52,92.14,35.0
0.52,92.14,35.1
0.52,92.14,35.2
0.52,92.13,35.3
0.52,92.13,35.39
0.52,92.13,35.49
0.52,92.13,35.59
0.52,92.13,35.69
0.52,92.13,35.79
0.52,92.13,35.89
0.52,92.13,35.99
0.52,92.13,36.08
0.52,92.13,36.18
0.52,92.12,36.28
0.52,92.12,36.38
0.52,92.12,36.48
0.52,92.12,36.58
0.52,92.12,36.67
0.52,92.11,36.77
0.52,92.11,36.87
0.52,92.1,36.97
0.52,92.1,37.07
0.52,92.09,37.16
0.52,92.09,37.26
0.52,92.08,37.36
0.52,92.08,37.46
0.52,92.07,37.56
0.52,92.07,37.65
0.52,92.06,37.75
0.52,92.05,37.85
0.52,92.05,37.95
0.52,92.04,38.04
0.52,92.04,38.14
0.52,92.03,38.24
0.52,92.02,38.34
0.52,92.01,38.43
0.52,92.01,38.53
0.52,92.0,38.63
0.52,91.99,38.72
0.52,91.98,38.82
0.52,91.98,38.92
0.52,91.97,39.01
0.52,91.96,39.11
0.52,91.95,39.21
0.52,91.94,39.3
0.52,91.93,39.4
0.52,91.92,39.5
0.52,91.91,39.59
0.52,91.9,39.69
0.52,91.89,39.79
0.52,91.87,39.88
0.52,91.86,39.98
0.52,91.85,40.08
0.52,91.84,40.17
0.52,91.83,40.27
0.52,91.81,40.37
0.52,91.8,40.46
0.52,91.79,40.56
0.52,91.78,40.66
0.52,91.76,40.76
0.52,91.75,40.85
0.52,91.73,40.95
0.52,91.71,41.05
0.52,91.7,41.15
0.52,91.69,41.25
0.52,91.67,41.35
0.52,91.65,41.45
0.52,91.63,41.55
0.52,91.61,41.65
0.52,91.59,41.75
0.53,91.57,41.85
0.53,91.55,41.95
0.53,91.53,42.05
0.53,91.5,42.15
0.53,91.47,42.25
0.53,91.45,42.35
0.53,91.43,42.45
0.53,91.4,42.56
0.53,91.37,42.66
0.53,91.33,42.75
0.53,91.3,42.85
0.54,91.27,42.95
0.54,91.24,43.05
0.54,91.21,43.15
0.54,91.18,43.26
0.54,91.13,43.35
0.54,91.09,43.45
0.55,91.05,43.54
0.55,91.01,43.64
0.55,90.96,43.73
0.55,90.93,43.83
0.55,90.88,43.93
0.55,90.84,44.02
0.56,90.79,44.11
0.56,90.74,44.2
0.56,90.69,44.29
0.56,90.63,44.38
0.56,90.57,44.46
0.56,90.49,44.52
0.56,90.4,44.58
0.56,90.3,44.63
0.56,90.22,44.69
0.56,90.13,44.74
0.56,90.04,44.79
0.56,89.95,44.83
0.56,89.85,44.88
0.56,89.76,44.92
0.56,89.66,44.97
0.56,89.57,45.01
0.56,89.48,45.05
0.56,89.38,45.09
0.56,89.28,45.13
0.56,89.19,45.16
0.56,89.09,45.2
0.56,88.99,45.24
0.56,88.9,45.27
0.56,88.8,45.3
0.57,88.71,45.34
0.57,88.61,45.37
0.57,88.51,45.4
0.57,88.42,45.43
0.57,88.32,45.46
0.57,88.22,45.49
0.57,88.13,45.52
0.57,88.03,45.54
0.57,87.93,45.57
0.57,87.83,45.6
0.57,87.74,45.62
0.57,87.64,45.65
0.57,87.54,45.68
0.57,87.44,45.7
0.57,87.34,45.73
0.57,87.25,45.75
0.58,87.15,45.78
0.58,87.05,45.8
0.58,86.95,45.82
0.58,86.85,45.85
0.58,86.75,45.87
0.58,86.65,45.89
0.58,86.55,45.91
0.58,86.45,45.94
0.58,86.35,45.96
0.58,86.25,45.98
0.58,86.14,46.0
0.58,86.04,46.02
0.58,85.94,46.04
0.59,85.84,46.06
0.59,85.74,46.08
0.59,85.63,46.11
0.59,85.53,46.13
0.59,85.43,46.15
0.59,85.32,46.17
0.59,85.22,46.18
0.59,85.12,46.2
0.59,85.01,46.22
0.59,84.91,46.24
0.59,84.8,46.26
0.59,84.69,46.28
0.59,84.59,46.3
0.6,84.48,46.31
0.6,84.37,46.33
0.6,84.27,46.35
0.6,84.16,46.36
0.6,84.05,46.38
0.6,83.94,46.4
0.6,83.84,46.41
0.6,83.73,46.43
0.6,83.62,46.44
0.6,83.51,46.46
0.6,83.4,46.47
0.6,83.29,46.49
0.6,83.18,46.5
0.6,83.07,46.51
0.6,82.96,46.52
0.6,82.84,46.54
0.61,82.73,46.55
0.61,82.62,46.56
0.61,82.51,46.57
0.61,82.4,46.58
0.61,82.28,46.59
0.61,82.17,46.6
0.61,82.06,46.61
0.61,81.94,46.62
0.61,81.83,46.63
0.61,81.72,46.64
0.61,81.6,46.64
0.61,81.49,46.65
0.61,81.38,46.66
0.61,81.26,46.66
0.61,81.15,46.67
0.61,81.03,46.67
0.61,80.92,46.68
0.61,80.8,46.68
0.61,80.69,46.68
0.61,80.57,46.69
0.61,80.46,46.69
0.61,80.35,46.7
0.61,80.23,46.7
0.61,80.12,46.7
0.61,80.0,46.7
0.6,93.87,35.0
0.6,93.87,35.11
0.6,93.87,35.23
0.6,93.87,35.34
0.6,93.87,35.45
0.6,93.87,35.56
0.6,93.87,35.68
0.6,93.87,35.79
0.6,93.87,35.9
0.6,93.87,36.01
0.6,93.87,36.13
0.6,93.86,36.24
0.6,93.86,36.35
0.6,93.86,36.46
0.6,93.85,36.58
0.6,93.85,36.69
0.6,93.85,36.8
0.6,93.85,36.91
0.6,93.84,37.03
0.6,93.84,37.14
0.6,93.83,37.25
0.6,93.83,37.36
0.6,93.82,37.47
0.6,93.81,37.59
0.6,93.81,37.7
0.6,93.8,37.81
0.6,93.8,37.92
0.6,93.79,38.03
0.6,93.78,38.14
0.6,93.78,38.26
0.6,93.77,38.37
0.6,93.76,38.48
0.6,93.75,38.59
0.6,93.75,38.7
0.6,93.74,38.81
0.6,93.73,38.92
0.6,93.72,39.03
0.6,93.71,39.14
0.6,93.7,39.26
0.6,93.7,39.37
0.6,93.69,39.48
0.6,93.68,39.59
0.59,93.66,39.7
0.59,93.65,39.81
0.59,93.64,39.92
0.59,93.63,40.03
0.59,93.62,40.14
0.59,93.61,40.25
0.59,93.6,40.36
0.59,93.58,40.47
0.59,93.57,40.58
0.59,93.56,40.69
0.59,93.55,40.8
0.59,93.53,40.91
0.59,93.52,41.02
0.59,93.5,41.13
0.59,93.49,41.24
0.59,93.47,41.36
0.59,93.46,41.47
0.59,93.44,41.58
0.59,93.42,41.69
0.59,93.41,41.8
0.6,93.39,41.92
0.6,93.37,42.03
0.6,93.36,42.14
0.6,93.34,42.26
0.6,93.31,42.37
0.6,93.29,42.48
0.6,93.27,42.6
0.6,93.25,42.71
0.6,93.23,42.83
0.6,93.21,42.95
0.6,93.17,43.06
0.6,93.14,43.17
0.6,93.11,43.28
0.61,93.09,43.4
0.61,93.06,43.52
0.61,93.03,43.64
0.61,92.99,43.75
0.61,92.95,43.86
0.61,92.91,43.97
0.61,92.88,44.09
0.61,92.84,44.2
0.62,92.81,44.32
0.62,92.77,44.44
0.62,92.72,44.54
0.62,92.68,44.65
0.62,92.63,44.76
0.62,92.58,44.87
0.63,92.53,44.98
0.63,92.49,45.09
0.63,92.44,45.2
0.63,92.39,45.31
0.64,92.34,45.41
0.64,92.28,45.52
0.64,92.22,45.62
0.64,92.15,45.72
0.64,92.08,45.81
0.64,91.98,45.88
0.64,91.88,45.95
0.64,91.78,46.01
0.64,91.68,46.07
0.64,91.58,46.13
0.64,91.48,46.19
0.64,91.37,46.24
0.64,91.26,46.29
0.64,91.15,46.34
0.64,91.04,46.39
0.64,90.93,46.44
0.64,90.83,46.49
0.64,90.72,46.53
0.64,90.61,46.57
0.64,90.5,46.62
0.64,90.39,46.66
0.64,90.28,46.7
0.64,90.17,46.74
0.65,90.06,46.78
0.65,89.95,46.81
0.65,89.84,46.85
0.65,89.73,46.88
0.65,89.62,46.92
0.65,89.51,46.95
0.65,89.4,46.99
0.65,89.29,47.02
0.65,89.18,47.05
0.65,89.07,47.08
0.65,88.95,47.11
0.65,88.84,47.14
0.65,88.73,47.17
0.65,88.62,47.2
0.66,88.51,47.23
0.66,88.39,47.26
0.66,88.28,47.29
0.66,88.17,47.31
0.66,88.06,47.34
0.66,87.94,47.37
0.66,87.83,47.4
0.66,87.71,47.42
0.66,87.6,47.45
0.66,87.48,47.47
0.66,87.37,47.5
0.66,87.25,47.53
0.67,87.14,47.55
0.67,87.02,47.57
0.67,86.91,47.6
0.67,86.79,47.62
0.67,86.67,47.65
0.67,86.56,47.67
0.67,86.44,47.69
0.67,86.32,47.72
0.67,86.2,47.74
0.67,86.08,47.76
0.67,85.96,47.78
0.68,85.85,47.8
0.68,85.73,47.83
0.68,85.61,47.85
0.68,85.49,47.87
0.68,85.37,47.89
0.68,85.24,47.91
0.68,85.12,47.93
0.68,85.0,47.95
0.68,84.88,47.97
0.68,84.76,47.99
0.68,84.63,48.01
0.68,84.51,48.03
0.69,84.38,48.04
0.69,84.26,48.06
0.69,84.13,48.08
0.69,84.01,48.09
0.69,83.88,48.11
0.69,83.76,48.13
0.69,83.63,48.14
0.69,83.51,48.16
0.69,83.38,48.17
0.69,83.25,48.18
0.69,83.12,48.2
0.69,83.0,48.21
0.69,82.87,48.22
0.69,82.74,48.23
0.69,82.61,48.25
0.69,82.48,48.26
0.69,82.35,48.27
0.7,82.22,48.28
0.7,82.09,48.29
0.7,81.96,48.3
0.7,81.83,48.31
0.7,81.7,48.31
0.7,81.57,48.32
0.7,81.44,48.33
0.7,81.31,48.33
0.7,81.18,48.34
0.7,81.05,48.34
0.7,80.92,48.35
0.7,80.79,48.35
0.7,80.66,48.36
0.7,80.53,48.37
0.7,80.39,48.37
0.7,80.26,48.37
0.7,80.13,48.37
0.7,80.0,48.37
0.67,95.6,35.0
0.67,95.6,35.13
0.67,95.6,35.25
0.67,95.6,35.38
0.67,95.6,35.51
0.67,95.6,35.63
0.67,95.6,35.76
0.67,95.6,35.89
0.67,95.6,36.01
0.67,95.6,36.14
0.67,95.6,36.27
0.67,95.6,36.39
0.67,95.59,36.52
0.67,95.59,36.65
0.67,95.59,36.77
0.67,95.58,36.9
0.67,95.58,37.03
0.67,95.58,37.15
0.67,95.57,37.28
0.67,95.57,37.41
0.67,95.56,37.53
0.67,95.55,37.66
0.67,95.55,37.78
0.67,95.54,37.91
0.67,95.53,38.03
0.67,95.53,38.16
0.67,95.52,38.29
0.67,95.51,38.41
0.67,95.51,38.54
0.67,95.5,38.66
0.67,95.49,38.79
0.67,95.48,38.91
0.67,95.47,39.04
0.67,95.46,39.16
0.67,95.46,39.29
0.67,95.45,39.41
0.67,95.44,39.54
0.67,95.43,39.66
0.67,95.42,39.79
0.67,95.41,39.91
0.67,95.4,40.04
0.67,95.38,40.16
0.67,95.37,40.29
0.67,95.36,40.41
0.67,95.35,40.53
0.67,95.34,40.66
0.67,95.33,40.78
0.67,95.31,40.91
0.67,95.3,41.03
0.67,95.28,41.15
0.67,95.27,41.28
0.67,95.25,41.4
0.67,95.24,41.53
0.67,95.22,41.65
0.67,95.21,41.78
0.67,95.19,41.9
0.67,95.17,42.03
0.67,95.16,42.15
0.67,95.14,42.28
0.67,95.12,42.4
0.67,95.1,42.53
0.67,95.08,42.65
0.67,95.06,42.78
0.67,95.04,42.91
0.67,95.02,43.04
0.67,95.01,43.17
0.67,94.98,43.29
0.67,94.95,43.42
0.67,94.92,43.55
0.67,94.9,43.68
0.68,94.88,43.81
0.68,94.86,43.94
0.68,94.82,44.07
0.68,94.78,44.19
0.68,94.75,44.32
0.68,94.72,44.45
0.68,94.69,44.58
0.68,94.66,44.72
0.69,94.62,44.84
0.69,94.57,44.97
0.69,94.53,45.09
0.69,94.49,45.22
0.69,94.45,45.35
0.69,94.41,45.48
0.7,94.37,45.61
0.7,94.32,45.74
0.7,94.26,45.86
0.7,94.21,45.99
0.7,94.15,46.11
0.7,94.1,46.23
0.71,94.05,46.35
0.71,93.99,46.48
0.71,93.94,46.6
0.72,93.88,46.72
0.72,93.81,46.83
0.72,93.74,46.94
0.72,93.67,47.06
0.72,93.58,47.16
0.72,93.48,47.24
0.72,93.37,47.32
0.72,93.25,47.39
0.72,93.14,47.45
0.72,93.02,47.52
0.72,92.91,47.59
0.72,92.79,47.64
0.72,92.67,47.7
0.72,92.54,47.76
0.72,92.42,47.82
0.72,92.3,47.87
0.72,92.18,47.92
0.72,92.06,47.97
0.72,91.94,48.02
0.72,91.81,48.07
0.72,91.69,48.11
0.72,91.56,48.16
0.73,91.44,48.21
0.73,91.32,48.25
0.73,91.2,48.29
0.73,91.07,48.33
0.73,90.95,48.37
0.73,90.82,48.41
0.73,90.7,48.45
0.73,90.57,48.48
0.73,90.45,48.52
0.73,90.32,48.55
0.73,90.2,48.59
0.73,90.07,48.62
0.73,89.95,48.66
0.74,89.82,48.69
0.74,89.69,48.73
0.74,89.57,48.76
0.74,89.44,48.79
0.74,89.32,48.82
0.74,89.19,48.85
0.74,89.06,48.89
0.74,88.94,48.92
0.74,88.81,48.95
0.74,88.68,48.98
0.74,88.55,49.0
0.75,88.42,49.03
0.75,88.29,49.06
0.75,88.16,49.09
0.75,88.03,49.12
0.75,87.9,49.15
0.75,87.77,49.17
0.75,87.64,49.2
0.75,87.51,49.23
0.75,87.38,49.25
0.75,87.24,49.28
0.76,87.11,49.3
0.76,86.98,49.33
0.76,86.84,49.36
0.76,86.71,49.38
0.76,86.58,49.4
0.76,86.44,49.43
0.76,86.31,49.45
0.76,86.17,49.48
0.76,86.04,49.5
0.76,85.9,49.52
0.77,85.76,49.55
0.77,85.62,49.57
0.77,85.49,49.59
0.77,85.35,49.61
0.77,85.21,49.63
0.77,85.07,49.65
0.77,84.93,49.67
0.77,84.79,49.69
0.77,84.65,49.71
0.77,84.51,49.73
0.77,84.37,49.75
0.77,84.23,49.77
0.78,84.09,49.78
0.78,83.94,49.8
0.78,83.8,49.82
0.78,83.66,49.83
0.78,83.51,49.85
0.78,83.37,49.86
0.78,83.23,49.88
0.78,83.08,49.89
0.78,82.94,49.9
0.78,82.79,49.91
0.78,82.65,49.93
0.78,82.5,49.94
0.78,82.35,49.95
0.78,82.21,49.96
0.78,82.06,49.97
0.78,81.92,49.98
0.78,81.77,49.99
0.78,81.62,49.99
0.78,81.47,50.0
0.78,81.33,50.01
0.78,81.18,50.01
0.78,81.03,50.02
0.78,80.89,50.02
0.79,80.74,50.03
0.79,80.59,50.04
0.79,80.44,50.04
0.79,80.3,50.05
0.79,80.15,50.05
0.79,80.0,50.04
0.75,97.34,35.0
0.75,97.34,35.14
0.75,97.34,35.28
0.75,97.33,35.42
0.75,97.33,35.56
0.75,97.33,35.7
0.75,97.34,35.84
0.75,97.34,35.99
0.75,97.33,36.13
0.75,97.33,36.27
0.75,97.33,36.41
0.75,97.33,36.55
0.75,97.33,36.69
0.75,97.32,36.83
0.75,97.32,36.97
0.75,97.32,37.11
0.75,97.31,37.25
0.75,97.31,37.39
0.75,97.31,37.53
0.75,97.3,37.67
0.75,97.29,37.81
0.75,97.28,37.95
0.75,97.28,38.09
0.75,97.27,38.23
0.75,97.26,38.37
0.75,97.25,38.51
0.75,97.24,38.65
0.75,97.24,38.79
0.75,97.23,38.93
0.75,97.22,39.07
0.75,97.21,39.21
0.75,97.2,39.35
0.75,97.19,39.49
0.75,97.18,39.63
0.75,97.17,39.77
0.74,97.16,39.9
0.74,97.15,40.04
0.74,97.14,40.18
0.74,97.13,40.32
0.74,97.12,40.46
0.74,97.11,40.6
0.74,97.09,40.74
0.74,97.08,40.87
0.74,97.07,41.01
0.74,97.05,41.15
0.74,97.04,41.29
0.74,97.03,41.43
0.74,97.01,41.56
0.74,97.0,41.7
0.74,96.98,41.84
0.74,96.96,41.98
0.74,96.95,42.11
0.74,96.93,42.25
0.74,96.92,42.39
0.74,96.9,42.53
0.74,96.88,42.67
0.74,96.86,42.81
0.74,96.84,42.95
0.74,96.82,43.09
0.74,96.8,43.22
0.74,96.78,43.36
0.74,96.76,43.5
0.74,96.73,43.65
0.74,96.71,43.79
0.75,96.69,43.93
0.75,96.67,44.07
0.75,96.64,44.21
0.75,96.61,44.35
0.75,96.58,44.49
0.75,96.56,44.64
0.75,96.53,44.79
0.75,96.51,44.93
0.75,96.47,45.07
0.75,96.42,45.21
0.75,96.39,45.35
0.76,96.36,45.5
0.76,96.32,45.65
0.76,96.29,45.8
0.76,96.24,45.94
0.76,96.19,46.07
0.76,96.14,46.22
0.77,96.1,46.36
0.77,96.05,46.5
0.77,96.01,46.65
0.77,95.96,46.79
0.78,95.91,46.93
0.78,95.85,47.07
0.78,95.79,47.21
0.78,95.73,47.34
0.78,95.66,47.48
0.79,95.61,47.62
0.79,95.55,47.75
0.79,95.49,47.89
0.8,95.42,48.02
0.8,95.35,48.15
0.8,95.27,48.27
0.8,95.19,48.39
0.8,95.09,48.51
0.8,94.98,48.6
0.8,94.85,48.69
0.8,94.72,48.76
0.8,94.6,48.84
0.8,94.47,48.91
0.8,94.34,48.98
0.8,94.21,49.05
0.8,94.07,49.11
0.8,93.94,49.18
0.8,93.8,49.24
0.8,93.67,49.3
0.8,93.54,49.36
0.8,93.4,49.41
0.8,93.26,49.47
0.8,93.13,49.52
0.8,92.99,49.57
0.81,92.85,49.62
0.81,92.71,49.67
0.81,92.58,49.72
0.81,92.44,49.76
0.81,92.3,49.81
0.81,92.16,49.85
0.81,92.02,49.9
0.81,91.89,49.94
0.81,91.75,49.98
0.81,91.61,50.02
0.81,91.47,50.06
0.81,91.33,50.1
0.82,91.19,50.14
0.82,91.05,50.18
0.82,90.91,50.22
0.82,90.77,50.25
0.82,90.63,50.29
0.82,90.49,50.32
0.82,90.35,50.36
0.82,90.21,50.39
0.82,90.07,50.43
0.82,89.93,50.46
0.83,89.78,50.5
0.83,89.64,50.53
0.83,89.5,50.56
0.83,89.36,50.59
0.83,89.21,50.62
0.83,89.07,50.66
0.83,88.92,50.69
0.83,88.78,50.72
0.83,88.63,50.75
0.84,88.49,50.78
0.84,88.34,50.81
0.84,88.19,50.84
0.84,88.05,50.86
0.84,87.9,50.89
0.84,87.75,50.92
0.84,87.6,50.95
0.84,87.46,50.98
0.84,87.31,51.0
0.85,87.16,51.03
0.85,87.01,51.06
0.85,86.86,51.09
0.85,86.71,51.11
0.85,86.55,51.14
0.85,86.4,51.16
0.85,86.25,51.19
0.85,86.1,51.21
0.85,85.94,51.23
0.85,85.79,51.26
0.86,85.64,51.28
0.86,85.48,51.3
0.86,85.32,51.33
0.86,85.17,51.35
0.86,85.01,51.37
0.86,84.86,51.39
0.86,84.7,51.41
0.86,84.54,51.43
0.86,84.38,51.45
0.86,84.22,51.46
0.86,84.06,51.48
0.86,83.9,51.5
0.87,83.74,51.51
0.87,83.59,51.53
0.87,83.42,51.54
0.87,83.26,51.56
0.87,83.1,51.57
0.87,82.94,51.59
0.87,82.78,51.6
0.87,82.62,51.61
0.87,82.45,51.62
0.87,82.29,51.63
0.87,82.13,51.64
0.87,81.97,51.65
0.87,81.8,51.66
0.87,81.64,51.67
0.87,81.47,51.67
0.87,81.31,51.68
0.87,81.15,51.68
0.87,80.99,51.69
0.87,80.82,51.7
0.87,80.66,51.71
0.87,80.49,51.71
0.87,80.33,51.72
0.87,80.16,51.72
0.87,80.0,51.71
0.82,99.07,35.0
0.82,99.07,35.16
0.82,99.07,35.31
0.82,99.07,35.46
0.82,99.07,35.62
0.82,99.07,35.77
0.82,99.07,35.93
0.82,99.07,36.08
0.82,99.07,36.24
0.82,99.07,36.39
0.82,99.06,36.55
0.82,99.06,36.7
0.82,99.06,36.86
0.82,99.05,37.01
0.82,99.05,37.17
0.82,99.05,37.32
0.82,99.04,37.48
0.82,99.04,37.63
0.82,99.04,37.79
0.82,99.03,37.94
0.82,99.02,38.09
0.82,99.01,38.25
0.82,99.0,38.4
0.82,98.99,38.55
0.82,98.99,38.71
0.82,98.98,38.86
0.82,98.97,39.02
0.82,98.96,39.17
0.82,98.95,39.32
0.82,98.94,39.48
0.82,98.93,39.63
0.82,98.92,39.78
0.82,98.91,39.94
0.82,98.9,40.09
0.82,98.89,40.24
0.82,98.88,40.4
0.82,98.87,40.55
0.82,98.86,40.7
0.82,98.84,40.85
0.82,98.83,41.01
0.82,98.82,41.16
0.82,98.8,41.31
0.82,98.79,41.46
0.82,98.77,41.61
0.82,98.76,41.76
0.82,98.75,41.91
0.82,98.73,42.07
0.82,98.71,42.22
0.82,98.7,42.37
0.82,98.68,42.52
0.82,98.66,42.67
0.82,98.64,42.82
0.82,98.63,42.98
0.82,98.61,43.13
0.82,98.59,43.28
0.82,98.56,43.43
0.82,98.54,43.59
0.82,98.52,43.74
0.82,98.5,43.89
0.82,98.48,44.04
0.82,98.46,44.2
0.82,98.43,44.35
0.82,98.41,44.51
0.82,98.39,44.67
0.82,98.36,44.82
0.82,98.34,44.98
0.82,98.3,45.13
0.82,98.27,45.29
0.82,98.24,45.44
0.82,98.21,45.61
0.83,98.19,45.77
0.83,98.16,45.93
0.83,98.11,46.08
0.83,98.06,46.23
0.83,98.03,46.39
0.83,97.99,46.55
0.83,97.96,46.71
0.84,97.92,46.88
0.84,97.87,47.03
0.84,97.81,47.18
0.84,97.75,47.34
0.84,97.71,47.49
0.85,97.66,47.65
0.85,97.61,47.81
0.85,97.56,47.97
0.85,97.5,48.12
0.86,97.43,48.27
0.86,97.37,48.43
0.86,97.3,48.58
0.86,97.23,48.73
0.86,97.17,48.88
0.87,97.1,49.03
0.87,97.04,49.18
0.87,96.96,49.32
0.88,96.88,49.46
0.88,96.8,49.6
0.88,96.71,49.73
0.88,96.6,49.86
0.88,96.48,49.96
0.88,96.34,50.06
0.88,96.19,50.14
0.88,96.06,50.22
0.88,95.92,50.3
0.88,95.78,50.38
0.88,95.63,50.45
0.88,95.48,50.53
0.88,95.33,50.59
0.88,95.18,50.66
0.88,95.03,50.73
0.88,94.89,50.79
0.88,94.74,50.85
0.88,94.59,50.91
0.88,94.44,50.97
0.89,94.29,51.03
0.89,94.13,51.09
0.89,93.98,51.14
0.89,93.84,51.19
0.89,93.68,51.24
0.89,93.53,51.29
0.89,93.38,51.34
0.89,93.23,51.39
0.89,93.07,51.43
0.89,92.92,51.48
0.89,92.77,51.52
0.89,92.62,51.57
0.9,92.46,51.61
0.9,92.31,51.65
0.9,92.16,51.69
0.9,92.0,51.74
