zone,log10(y+),u+
"Theory, inner",1.238700032,17.32500076
"Theory, inner",1.239300013,17.35000038
"Theory, inner",1.239899993,17.375
"Theory, inner",1.240499973,17.39999962
"Theory, inner",1.24119997,17.42499924
"Theory, inner",1.241799951,17.45000076
"Theory, inner",1.24240005,17.47500038
"Theory, inner",1.243000031,17.5
"Theory, inner",1.243700027,17.52499962
"Theory, inner",1.244300008,17.54999924
"Theory, inner",1.244899988,17.57500076
"Theory, inner",1.245499969,17.60000038
"Theory, inner",1.246099949,17.625
"Theory, inner",1.246700048,17.64999962
"Theory, inner",1.247400045,17.67499924
"Theory, inner",1.248000026,17.70000076
"Theory, inner",1.248600006,17.72500038
"Theory, inner",1.249199986,17.75
"Theory, inner",1.249799967,17.77499962
"Theory, inner",1.250399947,17.79999924
"Theory, inner",1.251000047,17.82500076
"Theory, inner",1.251600027,17.85000038
"Theory, inner",1.252200007,17.875
"Theory, inner",1.252900004,17.89999962
"Theory, inner",1.253499985,17.92499924
"Theory, inner",1.254099965,17.95000076
"Theory, inner",1.254699945,17.97500038
"Theory, inner",1.255300045,18.0
"Theory, inner",1.255900025,18.02499962
"Theory, inner",1.256500006,18.04999924
"Theory, inner",1.257099986,18.07500076
"Theory, inner",1.257699966,18.10000038
"Theory, inner",1.258299947,18.125
"Theory, inner",1.258900046,18.14999962
"Theory, inner",1.259500027,18.17499924
"Theory, inner",1.260100007,18.20000076
"Theory, inner",1.260699987,18.22500038
"Theory, inner",1.261299968,18.25
"Theory, inner",1.261899948,18.27499962
"Theory, inner",1.262500048,18.29999924
"Theory, inner",1.263000011,18.32500076
"Theory, inner",1.263599992,18.35000038
"Theory, inner",1.264199972,18.375
"Theory, inner",1.264799953,18.39999962
"Theory, inner",1.265400052,18.42499924
"Theory, inner",1.266000032,18.45000076
"Theory, inner",1.266600013,18.47500038
"Theory, inner",1.267199993,18.5
"Theory, inner",1.267799973,18.52499962
"Theory, inner",1.268300056,18.54999924
"Theory, inner",1.268900037,18.57500076
"Theory, inner",1.269500017,18.60000038
"Theory, inner",1.270099998,18.625
"Theory, inner",1.270699978,18.64999962
"Theory, inner",1.271299958,18.67499924
"Theory, inner",1.271800041,18.70000076
"Theory, inner",1.272400022,18.72500038
"Theory, inner",1.273000002,18.75
"Theory, inner",1.273599982,18.77499962
"Theory, inner",1.274199963,18.79999924
"Theory, inner",1.274700046,18.82500076
"Theory, inner",1.275300026,18.85000038
"Theory, inner",1.275900006,18.875
"Theory, inner",1.276499987,18.89999962
"Theory, inner",1.27699995,18.92499924
"Theory, inner",1.27760005,18.95000076
"Theory, inner",1.27820003,18.97500038
"Theory, inner",1.278800011,19.0
"Theory, inner",1.279299974,19.02499962
"Theory, inner",1.279899955,19.04999924
"Theory, inner",1.280500054,19.07500076
"Theory, inner",1.281000018,19.10000038
"Theory, inner",1.281599998,19.125
"Theory, inner",1.282199979,19.14999962
"Theory, inner",1.282699943,19.17499924
"Theory, inner",1.283300042,19.20000076
"Theory, inner",1.283900023,19.22500038
"Theory, inner",1.284399986,19.25
"Theory, inner",1.284999967,19.27499962
"Theory, inner",1.285599947,19.29999924
"Theory, inner",1.28610003,19.32500076
"Theory, inner",1.28670001,19.35000038
"Theory, inner",1.287199974,19.375
"Theory, inner",1.287799954,19.39999962
"Theory, inner",1.288400054,19.42499924
"Theory, inner",1.288900018,19.45000076
"Theory, inner",1.289499998,19.47500038
"Theory, inner",1.289999962,19.5
"Theory, inner",1.290599942,19.52499962
"Theory, inner",1.291100025,19.54999924
"Theory, inner",1.291700006,19.57500076
"Theory, inner",1.292299986,19.60000038
"Theory, inner",1.29279995,19.625
"Theory, inner",1.293400049,19.64999962
"Theory, inner",1.293900013,19.67499924
"Theory, inner",1.294499993,19.70000076
"Theory, inner",1.294999957,19.72500038
"Theory, inner",1.295600057,19.75
"Theory, inner",1.29610002,19.77499962
"Theory, inner",1.296700001,19.79999924
"Theory, inner",1.297199965,19.82500076
"Theory, inner",1.297799945,19.85000038
"Theory, inner",1.298300028,19.875
"Theory, inner",1.298900008,19.89999962
"Theory, inner",1.299399972,19.92499924
"Theory, inner",1.299900055,19.95000076
"Theory, inner",1.300500035,19.97500038
"Theory, inner",1.300999999,20.0
"Theory, inner",1.301599979,20.02499962
"Theory, inner",1.302099943,20.04999924
"Theory, inner",1.302700043,20.07500076
"Theory, inner",1.303200006,20.10000038
"Theory, inner",1.30369997,20.125
"Theory, inner",1.304299951,20.14999962
"Theory, inner",1.304800034,20.17499924
"Theory, inner",1.305400014,20.20000076
"Theory, inner",1.305899978,20.22500038
"Theory, inner",1.306399941,20.25
"Theory, inner",1.307000041,20.27499962
"Theory, inner",1.307500005,20.29999924
"Theory, inner",1.307999969,20.32500076
"Theory, inner",1.308599949,20.35000038
"Theory, inner",1.309100032,20.375
"Theory, inner",1.309599996,20.39999962
"Theory, inner",1.310199976,20.42499924
"Theory, inner",1.310700059,20.45000076
"Theory, inner",1.311200023,20.47500038
"Theory, inner",1.311800003,20.5
"Theory, inner",1.312299967,20.52499962
"Theory, inner",1.31280005,20.54999924
"Theory, inner",1.313300014,20.57500076
"Theory, inner",1.313899994,20.60000038
"Theory, inner",1.314399958,20.625
"Theory, inner",1.314900041,20.64999962
"Theory, inner",1.315400004,20.67499924
"Theory, inner",1.315999985,20.70000076
"Theory, inner",1.316499949,20.72500038
"Theory, inner",1.317000031,20.75
"Theory, inner",1.317499995,20.77499962
"Theory, inner",1.318099976,20.79999924
"Theory, inner",1.318600059,20.82500076
"Theory, inner",1.319100022,20.85000038
"Theory, inner",1.319599986,20.875
"Theory, inner",1.32009995,20.89999962
"Theory, inner",1.320700049,20.92499924
"Theory, inner",1.321200013,20.95000076
"Theory, inner",1.321699977,20.97500038
"Theory, inner",1.322199941,21.0
"Theory, inner",1.322700024,21.02499962
"Theory, inner",1.323300004,21.04999924
"Theory, inner",1.323799968,21.07500076
"Theory, inner",1.324300051,21.10000038
"Theory, inner",1.324800014,21.125
"Theory, inner",1.325299978,21.14999962
"Theory, inner",1.325799942,21.17499924
"Theory, inner",1.326300025,21.20000076
"Theory, inner",1.326799989,21.22500038
"Theory, inner",1.327399969,21.25
"Theory, inner",1.327900052,21.27499962
"Theory, inner",1.328400016,21.29999924
"Theory, inner",1.32889998,21.32500076
"Theory, inner",1.329399943,21.35000038
"Theory, inner",1.329900026,21.375
"Theory, inner",1.33039999,21.39999962
"Theory, inner",1.330899954,21.42499924
"Theory, inner",1.331400037,21.45000076
"Theory, inner",1.331900001,21.47500038
"Theory, inner",1.332399964,21.5
"Theory, inner",1.332900047,21.52499962
"Theory, inner",1.333400011,21.54999924
"Theory, inner",1.333999991,21.57500076
"Theory, inner",1.334499955,21.60000038
"Theory, inner",1.335000038,21.625
"Theory, inner",1.335500002,21.64999962
"Theory, inner",1.335999966,21.67499924
"Theory, inner",1.336500049,21.70000076
"Theory, inner",1.337000012,21.72500038
"Theory, inner",1.337499976,21.75
"Theory, inner",1.338000059,21.77499962
"Theory, inner",1.338500023,21.79999924
"Theory, inner",1.338999987,21.82500076
"Theory, inner",1.33949995,21.85000038
"Theory, inner",1.339900017,21.875
"Theory, inner",1.340399981,21.89999962
"Theory, inner",1.340899944,21.92499924
"Theory, inner",1.341400027,21.95000076
"Theory, inner",1.341899991,21.97500038
"Theory, inner",1.342399955,22.0
"Theory, inner",1.342900038,22.02499962
"Theory, inner",1.343400002,22.04999924
"Theory, inner",1.343899965,22.07500076
"Theory, inner",1.344400048,22.10000038
"Theory, inner",1.344900012,22.125
"Theory, inner",1.345399976,22.14999962
"Theory, inner",1.345900059,22.17499924
"Theory, inner",1.346400023,22.20000076
"Theory, inner",1.34679997,22.22500038
"Theory, inner",1.347300053,22.25
"Theory, inner",1.347800016,22.27499962
"Theory, inner",1.34829998,22.29999924
"Theory, inner",1.348799944,22.32500076
"Theory, inner",1.349300027,22.35000038
"Theory, inner",1.349799991,22.375
"Theory, inner",1.350200057,22.39999962
"Theory, inner",1.350700021,22.42499924
"Theory, inner",1.351199985,22.45000076
"Theory, inner",1.351699948,22.47500038
"Theory, inner",1.352200031,22.5
"Theory, inner",1.352699995,22.52499962
"Theory, inner",1.353099942,22.54999924
"Theory, inner",1.353600025,22.57500076
"Theory, inner",1.354099989,22.60000038
"Theory, inner",1.354599953,22.625
"Theory, inner",1.355100036,22.64999962
"Theory, inner",1.355499983,22.67499924
"Theory, inner",1.355999947,22.70000076
"Theory, inner",1.35650003,22.72500038
"Theory, inner",1.356999993,22.75
"Theory, inner",1.357499957,22.77499962
"Theory, inner",1.357900023,22.79999924
"Theory, inner",1.358399987,22.82500076
"Theory, inner",1.358899951,22.85000038
"Theory, inner",1.359400034,22.875
"Theory, inner",1.359799981,22.89999962
"Theory, inner",1.360299945,22.92499924
"Theory, inner",1.360800028,22.95000076
"Theory, inner",1.361299992,22.97500038
"Theory, inner",1.361700058,23.0
"Theory, inner",1.362200022,23.02499962
"Theory, inner",1.362699986,23.04999924
"Theory, inner",1.363100052,23.07500076
"Theory, inner",1.363600016,23.10000038
"Theory, inner",1.364099979,23.125
"Theory, inner",1.364599943,23.14999962
"Theory, inner",1.36500001,23.17499924
"Theory, inner",1.365499973,23.20000076
"Theory, inner",1.366000056,23.22500038
"Theory, inner",1.366400003,23.25
"Theory, inner",1.366899967,23.27499962
"Theory, inner",1.36740005,23.29999924
"Theory, inner",1.367799997,23.32500076
"Theory, inner",1.368299961,23.35000038
"Theory, inner",1.368800044,23.375
"Theory, inner",1.369199991,23.39999962
"Theory, inner",1.369699955,23.42499924
"Theory, inner",1.370100021,23.45000076
"Theory, inner",1.370599985,23.47500038
"Theory, inner",1.371099949,23.5
"Theory, inner",1.371500015,23.52499962
"Theory, inner",1.371999979,23.54999924
"Theory, inner",1.372499943,23.57500076
"Theory, inner",1.372900009,23.60000038
"Theory, inner",1.373399973,23.625
"Theory, inner",1.373800039,23.64999962
"Theory, inner",1.374300003,23.67499924
"Theory, inner",1.37469995,23.70000076
"Theory, inner",1.375200033,23.72500038
"Theory, inner",1.375699997,23.75
"Theory, inner",1.376099944,23.77499962
"Theory, inner",1.376600027,23.79999924
"Theory, inner",1.376999974,23.82500076
"Theory, inner",1.377500057,23.85000038
"Theory, inner",1.377900004,23.875
"Theory, inner",1.378399968,23.89999962
"Theory, inner",1.378900051,23.92499924
"Theory, inner",1.379299998,23.95000076
"Theory, inner",1.379799962,23.97500038
"Theory, inner",1.380200028,24.0
"Theory, inner",1.380699992,24.02499962
"Theory, inner",1.381100059,24.04999924
"Theory, inner",1.381600022,24.07500076
"Theory, inner",1.381999969,24.10000038
"Theory, inner",1.382500052,24.125
"Theory, inner",1.3829,24.14999962
"Theory, inner",1.383399963,24.17499924
"Theory, inner",1.38380003,24.20000076
"Theory, inner",1.384299994,24.22500038
"Theory, inner",1.384699941,24.25
"Theory, inner",1.385200024,24.27499962
"Theory, inner",1.385599971,24.29999924
"Theory, inner",1.386100054,24.32500076
"Theory, inner",1.386500001,24.35000038
"Theory, inner",1.386899948,24.375
"Theory, inner",1.387400031,24.39999962
"Theory, inner",1.387799978,24.42499924
"Theory, inner",1.388299942,24.45000076
"Theory, inner",1.388700008,24.47500038
"Theory, inner",1.389199972,24.5
"Theory, inner",1.389600039,24.52499962
"Theory, inner",1.390100002,24.54999924
"Theory, inner",1.390499949,24.57500076
"Theory, inner",1.390900016,24.60000038
"Theory, inner",1.39139998,24.625
"Theory, inner",1.391800046,24.64999962
"Theory, inner",1.39230001,24.67499924
"Theory, inner",1.392699957,24.70000076
"Theory, inner",1.393100023,24.72500038
"Theory, inner",1.393599987,24.75
"Theory, inner",1.394000053,24.77499962
"Theory, inner",1.394500017,24.79999924
"Theory, inner",1.394899964,24.82500076
"Theory, inner",1.395300031,24.85000038
"Theory, inner",1.395799994,24.875
"Theory, inner",1.396199942,24.89999962
"Theory, inner",1.396600008,24.92499924
"Theory, inner",1.397099972,24.95000076
"Theory, inner",1.397500038,24.97500038
"Theory, inner",1.397899985,25.0
"Theory, inner",1.398399949,25.02499962
"Theory, inner",1.398800015,25.04999924
"Theory, inner",1.399199963,25.07500076
"Theory, inner",1.399700046,25.10000038
"Theory, inner",1.400099993,25.125
"Theory, inner",1.400500059,25.14999962
"Theory, inner",1.401000023,25.17499924
"Theory, inner",1.40139997,25.20000076
"Theory, inner",1.401800036,25.22500038
"Theory, inner",1.4023,25.25
"Theory, inner",1.402699947,25.27499962
"Theory, inner",1.403100014,25.29999924
"Theory, inner",1.403499961,25.32500076
"Theory, inner",1.404000044,25.35000038
"Theory, inner",1.404399991,25.375
"Theory, inner",1.404800057,25.39999962
"Theory, inner",1.405300021,25.42499924
"Theory, inner",1.405699968,25.45000076
"Theory, inner",1.406100035,25.47500038
"Theory, inner",1.406499982,25.5
"Theory, inner",1.406999946,25.52499962
"Theory, inner",1.407400012,25.54999924
"Theory, inner",1.407799959,25.57500076
"Theory, inner",1.408200026,25.60000038
"Theory, inner",1.408699989,25.625
"Theory, inner",1.409100056,25.64999962
"Theory, inner",1.409500003,25.67499924
"Theory, inner",1.40989995,25.70000076
"Theory, inner",1.410400033,25.72500038
"Theory, inner",1.41079998,25.75
"Theory, inner",1.411200047,25.77499962
"Theory, inner",1.411599994,25.79999924
"Theory, inner",1.411999941,25.82500076
"Theory, inner",1.412500024,25.85000038
"Theory, inner",1.412899971,25.875
"Theory, inner",1.413300037,25.89999962
"Theory, inner",1.413699985,25.92499924
"Theory, inner",1.414100051,25.95000076
"Theory, inner",1.414600015,25.97500038
"Theory, inner",1.414999962,26.0
"Theory, inner",1.415400028,26.02499962
"Theory, inner",1.415799975,26.04999924
"Theory, inner",1.416200042,26.07500076
"Theory, inner",1.416599989,26.10000038
"Theory, inner",1.417099953,26.125
"Theory, inner",1.417500019,26.14999962
"Theory, inner",1.417899966,26.17499924
"Theory, inner",1.418300033,26.20000076
"Theory, inner",1.41869998,26.22500038
"Theory, inner",1.419100046,26.25
"Theory, inner",1.419499993,26.27499962
"Theory, inner",1.419999957,26.29999924
"Theory, inner",1.420400023,26.32500076
"Theory, inner",1.420799971,26.35000038
"Theory, inner",1.421200037,26.375
"Theory, inner",1.421599984,26.39999962
"Theory, inner",1.422000051,26.42499924
"Theory, inner",1.422399998,26.45000076
"Theory, inner",1.422799945,26.47500038
"Theory, inner",1.423200011,26.5
"Theory, inner",1.423699975,26.52499962
"Theory, inner",1.424100041,26.54999924
"Theory, inner",1.424499989,26.57500076
"Theory, inner",1.424900055,26.60000038
"Theory, inner",1.425300002,26.625
"Theory, inner",1.425699949,26.64999962
"Theory, inner",1.426100016,26.67499924
"Theory, inner",1.426499963,26.70000076
"Theory, inner",1.426900029,26.72500038
"Theory, inner",1.427299976,26.75
"Theory, inner",1.427700043,26.77499962
"Theory, inner",1.42809999,26.79999924
"Theory, inner",1.428500056,26.82500076
"Theory, inner",1.428900003,26.85000038
"Theory, inner",1.429299951,26.875
"Theory, inner",1.429800034,26.89999962
"Theory, inner",1.430199981,26.92499924
"Theory, inner",1.430600047,26.95000076
"Theory, inner",1.430999994,26.97500038
"Theory, inner",1.431399941,27.0
"Theory, inner",1.431800008,27.02499962
"Theory, inner",1.432199955,27.04999924
"Theory, inner",1.432600021,27.07500076
"Theory, inner",1.432999969,27.10000038
"Theory, inner",1.433400035,27.125
"Theory, inner",1.433799982,27.14999962
"Theory, inner",1.434200048,27.17499924
"Theory, inner",1.434599996,27.20000076
"Theory, inner",1.434999943,27.22500038
"Theory, inner",1.435400009,27.25
"Theory, inner",1.435799956,27.27499962
"Theory, inner",1.436200023,27.29999924
"Theory, inner",1.43659997,27.32500076
"Theory, inner",1.437000036,27.35000038
"Theory, inner",1.437399983,27.375
"Theory, inner",1.43780005,27.39999962
"Theory, inner",1.43809998,27.42499924
"Theory, inner",1.438500047,27.45000076
"Theory, inner",1.438899994,27.47500038
"Theory, inner",1.439299941,27.5
"Theory, inner",1.439700007,27.52499962
"Theory, inner",1.440099955,27.54999924
"Theory, inner",1.440500021,27.57500076
"Theory, inner",1.440899968,27.60000038
"Theory, inner",1.441300035,27.625
"Theory, inner",1.441699982,27.64999962
"Theory, inner",1.442100048,27.67499924
"Theory, inner",1.442499995,27.70000076
"Theory, inner",1.442899942,27.72500038
"Theory, inner",1.443300009,27.75
"Theory, inner",1.443699956,27.77499962
"Theory, inner",1.444000006,27.79999924
"Theory, inner",1.444399953,27.82500076
"Theory, inner",1.444800019,27.85000038
"Theory, inner",1.445199966,27.875
"Theory, inner",1.445600033,27.89999962
"Theory, inner",1.44599998,27.92499924
"Theory, inner",1.446400046,27.95000076
"Theory, inner",1.446799994,27.97500038
"Theory, inner",1.447199941,28.0
"Theory, inner",1.44749999,28.02499962
"Theory, inner",1.447900057,28.04999924
"Theory, inner",1.448300004,28.07500076
"Theory, inner",1.448699951,28.10000038
"Theory, inner",1.449100018,28.125
"Theory, inner",1.449499965,28.14999962
"Theory, inner",1.449900031,28.17499924
"Theory, inner",1.450199962,28.20000076
"Theory, inner",1.450600028,28.22500038
"Theory, inner",1.450999975,28.25
"Theory, inner",1.451400042,28.27499962
"Theory, inner",1.451799989,28.29999924
"Theory, inner",1.452200055,28.32500076
"Theory, inner",1.452600002,28.35000038
"Theory, inner",1.452900052,28.375
"Theory, inner",1.453299999,28.39999962
"Theory, inner",1.453699946,28.42499924
"Theory, inner",1.454100013,28.45000076
"Theory, inner",1.45449996,28.47500038
"Theory, inner",1.45480001,28.5
"Theory, inner",1.455199957,28.52499962
"Theory, inner",1.455600023,28.54999924
"Theory, inner",1.45599997,28.57500076
"Theory, inner",1.456400037,28.60000038
"Theory, inner",1.456699967,28.625
"Theory, inner",1.457100034,28.64999962
"Theory, inner",1.457499981,28.67499924
"Theory, inner",1.457900047,28.70000076
"Theory, inner",1.458299994,28.72500038
"Theory, inner",1.458600044,28.75
"Theory, inner",1.458999991,28.77499962
"Theory, inner",1.459400058,28.79999924
